30,84,85,1003,7,14
30,84,83,1003,7,14
30,84,85,1002,7,14
30,84,83,1000,7,14
30,84,84,1002,7,14
30,84,82,1002,7,14
30,84,84,1001,7,14
30,84,83,1001,7,14
30,84,84,1002,7,14
30,84,83,1002,7,14
30,84,84,1002,7,14
30,84,83,1002,7,14
30,84,84,1003,7,14
30,84,83,1002,7,14
30,84,84,1002,7,14
30,84,82,1002,7,14
30,84,84,1002,7,14
30,84,82,1002,7,14
30,84,84,1002,7,14
30,85,82,1001,7,14
30,85,83,1003,7,14
30,85,82,1002,7,14
30,85,84,1002,7,14
30,85,81,1001,7,14
30,85,83,1002,7,14
30,85,81,1002,7,14
30,85,83,1002,7,14
30,85,81,1001,7,14
30,85,82,1003,7,14
30,85,80,1002,7,14
30,85,82,1002,7,14
30,85,80,1002,7,14
30,85,81,1002,7,14
30,85,79,1003,7,14
30,85,80,1002,7,14
30,85,79,1002,7,14
30,85,80,1003,7,14
30,85,79,1002,7,14
30,85,79,1003,7,14
30,85,79,1002,7,14
30,85,79,1002,7,14
30,85,80,1001,7,14
30,85,80,1002,7,14
30,85,81,1002,7,14
30,85,80,1002,7,14
30,85,82,1002,7,14
30,85,80,1002,7,14
29,85,82,1002,7,14
29,85,81,1003,7,14
29,85,83,1002,7,14
29,85,81,1003,7,14
29,85,83,1002,7,14
29,85,81,1003,7,14
30,85,83,1001,7,14
30,85,82,1002,7,14
29,84,83,1002,7,14
29,84,82,1002,7,14
29,84,83,1001,7,14
29,84,82,1002,7,14
29,84,83,1002,7,14
29,84,81,1002,7,14
29,84,83,1002,7,14
29,84,82,1002,7,14
29,84,83,1003,7,14
29,84,82,1003,7,14
29,84,83,1000,7,14
29,84,82,1003,7,14
29,84,83,1002,7,14
29,84,82,1002,7,14
29,85,84,1003,7,14
29,85,83,1003,7,14
29,85,84,1003,7,14
29,85,83,1003,7,14
29,85,84,1002,7,14
29,85,83,1003,7,14
29,85,84,1002,7,14
29,85,84,1002,7,14
29,85,84,1001,7,14
29,85,84,1003,7,14
29,85,84,1001,7,14
29,85,84,1003,7,14
29,85,84,1003,7,14
29,85,84,1001,7,14
29,85,84,1002,7,14
29,85,84,1002,7,14
29,85,83,1001,7,14
29,85,84,1003,7,14
29,85,83,1002,7,14
29,85,85,1002,7,14
29,85,83,1001,7,14
29,85,84,1003,7,14
29,85,82,1002,7,14
29,85,84,1003,7,14
29,85,82,1002,7,14
29,85,84,1002,7,14
29,85,82,1002,7,14
29,85,84,1001,7,14
29,85,82,1002,7,14
29,85,83,1004,7,10
29,85,81,1002,7,14
29,85,83,1003,7,14
29,85,81,1002,7,14
29,85,83,1003,7,14
29,85,81,1002,7,14
29,85,83,1003,7,14
29,85,81,1004,7,10
29,85,82,1005,7,10
29,85,80,1001,7,14
29,85,81,1002,7,14
29,85,79,1000,7,7
29,85,80,1003,7,14
30,84,81,1001,7,14
30,84,80,1002,7,14
30,84,82,1002,7,14
30,84,82,1002,7,14
30,84,48,1003,7,14
30,84,80,1003,7,14
30,84,83,1001,7,14
30,84,84,1002,7,14
30,84,83,1002,7,14
30,84,82,1004,7,10
30,84,80,1003,7,14
30,84,80,1001,7,14
30,84,84,1002,7,14
30,84,84,1003,7,14
30,84,80,1001,7,14
30,84,80,1002,7,14
30,84,81,1001,7,14
30,84,81,1001,7,14
30,84,83,1000,7,14
30,84,83,1003,7,14
30,84,79,1002,7,14
30,84,79,1002,7,14
30,84,83,1001,7,14
30,84,83,1002,7,14
30,84,80,1003,7,14
30,84,80,1003,7,14
30,84,80,1002,7,14
30,84,81,1003,7,14
30,84,84,1003,7,14
30,84,84,1004,7,10
30,83,79,1002,7,14
30,83,80,1002,7,14
30,83,82,1002,7,14
30,83,83,1002,7,14
30,83,83,1001,7,14
30,83,83,1002,7,14
30,83,80,1002,7,14
30,83,80,1003,7,14
30,83,83,1002,7,14
30,83,84,1002,7,14
30,83,82,1002,7,14
30,83,82,1001,7,14
30,83,80,1002,7,14
30,83,80,1003,7,14
30,83,84,1001,7,14
30,83,84,1002,7,14
30,83,81,1002,7,14
30,83,81,1002,7,14
30,83,81,1001,7,14
30,83,81,1003,7,14
30,83,84,1003,7,14
30,83,84,1003,7,14
30,83,80,1002,7,14
30,83,80,1002,7,14
30,83,83,1002,7,14
30,83,83,1002,7,14
30,84,82,1002,7,14
30,84,82,1003,7,14
30,84,79,1002,7,14
30,84,80,1002,7,14
30,84,84,1001,7,14
30,84,84,1003,7,14
30,84,81,1003,7,14
30,84,80,1002,7,14
30,84,81,1002,7,14
30,84,82,1002,7,14
30,84,84,1002,7,14
30,84,84,1002,7,14
30,84,80,1002,7,14
30,84,79,1003,7,14
30,84,82,1002,7,14
30,84,82,1003,7,14
30,84,83,1001,7,14
30,84,82,1002,7,14
30,83,79,1002,7,14
30,83,79,1001,7,14
30,83,83,1001,7,14
30,83,83,1002,7,14
30,83,82,1001,7,14
30,83,81,1003,7,14
30,83,79,1001,7,14
30,83,79,1001,7,14
30,83,83,1002,7,14
30,83,83,1003,7,14
30,83,80,1002,7,14
30,83,79,1003,7,14
30,83,79,1003,7,14
30,83,80,1002,7,14
30,83,83,1001,7,14
30,83,83,1003,7,14
30,83,79,1001,7,14
30,83,80,1003,7,14
30,84,82,1001,7,14
30,84,83,1003,7,14
30,84,82,1002,7,14
30,84,82,1001,7,14
30,84,79,1002,7,14
30,84,80,1003,7,14
30,84,84,1002,7,14
30,84,84,1002,7,14
30,84,80,1002,7,14
30,84,80,1004,7,10
30,84,81,1002,7,14
30,84,82,1002,7,14
30,84,83,1001,7,14
30,84,83,1002,7,14
30,84,80,1002,7,14
30,84,80,1003,7,14
30,84,84,1001,7,14
30,84,84,1002,7,14
30,84,81,1002,7,14
30,84,81,1003,7,14
30,85,82,1002,7,14
30,85,83,1003,7,14
30,85,84,1001,7,14
30,85,83,1003,7,14
30,85,80,1002,7,14
30,85,80,1003,7,14
30,85,84,1002,7,14
30,85,84,1005,7,10
30,85,80,1002,7,14
30,85,80,1002,7,14
30,85,78,977,7,7
30,85,79,979,7,7
30,85,77,976,7,7
30,85,78,976,7,7
30,85,76,974,7,7
30,85,77,975,7,7
30,85,80,975,7,0
30,85,80,975,7,0
30,85,76,975,7,7
30,85,75,975,7,3
30,85,80,976,7,0
30,85,80,976,7,0
30,85,76,976,7,7
30,85,75,976,7,3
30,85,78,977,7,7
30,85,83,1002,7,14
30,84,81,1001,7,14
30,84,80,1002,7,14
30,85,81,1003,7,14
30,85,82,1002,7,14
30,84,83,1003,7,14
30,84,82,1004,7,10
30,84,80,1001,7,14
30,84,80,1004,7,10
30,84,84,1001,7,14
30,84,84,1003,7,14
30,85,80,1002,7,14
30,85,80,1002,7,14
30,84,84,1002,7,14
30,84,84,1003,7,14
30,85,81,1003,7,14
30,85,80,1003,7,14
30,84,82,1002,7,14
30,84,83,1003,7,14
30,85,82,1003,7,14
30,85,81,1004,7,10
30,84,81,1003,7,14
30,84,82,1004,7,10
30,84,83,1002,7,14
30,84,81,1003,7,14
30,84,81,1003,7,14
30,84,82,1002,7,14
30,84,83,1002,7,14
30,84,82,1003,7,14
30,84,80,1001,7,14
30,84,81,1004,7,10
30,84,84,1001,7,14
30,84,83,1003,7,14
30,84,80,1002,7,14
30,84,80,1002,7,14
30,84,85,1002,7,14
30,84,85,1004,7,10
30,84,80,1003,7,14
30,84,80,1003,7,14
30,84,84,1003,7,14
30,84,84,1003,7,14
30,84,81,1002,7,14
30,84,80,1003,7,14
30,84,82,1002,7,14
30,84,83,1002,7,14
30,84,82,1003,7,14
30,84,81,1002,7,14
30,84,81,1001,7,14
30,84,82,1003,7,14
30,84,83,1001,7,14
30,84,82,1002,7,14
30,85,80,1002,7,14
30,85,82,1003,7,14
30,84,84,1000,7,14
30,84,83,1003,7,14
30,84,80,1003,7,14
30,84,81,1003,7,14
30,84,85,1003,7,14
30,84,85,1002,7,14
30,84,81,1002,7,14
30,84,80,1004,7,10
30,84,85,1002,7,14
30,84,85,1003,7,14
30,84,80,1002,7,14
30,84,79,1004,7,14
30,84,83,1003,7,14
30,84,84,1003,7,14
30,84,81,1002,7,14
30,84,80,1003,7,14
30,84,83,1002,7,14
30,84,84,1003,7,14
30,84,82,1001,7,14
30,84,82,1003,7,14
30,83,81,1002,7,14
30,83,82,1003,7,14
30,83,84,1003,7,14
30,83,83,1003,7,14
30,83,80,1001,7,14
30,83,80,1004,7,10
30,83,84,1003,7,14
30,83,84,1002,7,14
30,83,80,1002,7,14
30,83,80,1003,7,14
30,83,83,1003,7,14
30,83,84,1002,7,14
30,83,82,1003,7,14
30,83,82,1003,7,14
30,83,80,1002,7,14
30,83,81,1003,7,14
30,83,84,1002,7,14
30,83,84,1002,7,14
30,83,80,1003,7,14
30,83,80,1002,7,14
30,83,83,1002,7,14
30,83,84,1004,7,10
30,83,81,1003,7,14
30,83,81,1002,7,14
30,83,79,1003,7,14
30,83,80,1003,7,14
30,84,84,1002,7,14
30,84,84,1002,7,14
30,84,80,1001,7,14
30,84,79,1004,7,14
30,84,82,1001,7,14
30,84,83,1002,7,14
30,84,82,1002,7,14
30,84,81,1003,7,14
30,84,80,1002,7,14
30,84,80,1003,7,14
30,84,84,1002,7,14
30,84,84,1002,7,14
30,84,80,1003,7,14
30,84,80,1004,7,10
30,84,82,1003,7,14
30,84,83,1004,7,10
30,84,84,1002,7,14
30,84,83,1002,7,14
30,84,79,1002,7,14
30,84,80,1002,7,14
30,84,84,1002,7,14
30,84,84,1003,7,14
30,84,82,1002,7,14
30,84,81,1002,7,14
30,84,81,1003,7,14
30,84,81,1003,7,14
30,84,84,1002,7,14
30,84,84,1003,7,14
30,84,80,1002,7,14
30,84,80,1003,7,14
30,84,82,1003,7,14
30,84,83,1003,7,14
30,84,83,1001,7,14
30,84,83,1002,7,14
30,84,79,1002,7,14
30,84,79,1002,7,14
30,85,83,1002,7,14
30,85,84,1003,7,14
30,85,82,1001,7,14
30,85,82,1003,7,14
30,85,80,1003,7,14
30,85,79,1003,7,14
30,85,83,1002,7,14
30,85,83,1003,7,14
30,85,80,1001,7,14
30,85,80,1003,7,14
30,85,80,1003,7,14
30,85,80,1003,7,14
30,84,83,1002,7,14
30,84,84,1004,7,10
30,84,80,1001,7,14
30,84,79,1004,7,14
30,84,81,1004,7,10
30,84,82,1002,7,14
29,85,83,1002,7,14
29,85,83,1002,7,14
29,85,83,1002,7,14
29,85,83,1002,7,14
29,85,83,1004,7,10
29,85,83,1002,7,14
29,85,83,1003,7,14
29,86,80,1002,7,14
29,85,83,1004,7,10
29,85,83,1002,7,14
29,85,83,1003,7,14
29,86,80,1002,7,14
29,86,80,1003,7,14
29,85,82,1002,7,14
29,85,83,1003,7,14
29,85,84,1003,7,14
29,85,84,1002,7,14
29,85,80,1001,7,14
29,85,80,1002,7,14
29,85,82,1002,7,14
29,85,82,1003,7,14
29,85,84,1003,7,14
29,85,84,1002,7,14
29,85,80,1002,7,14
29,85,80,1003,7,14
29,85,82,1002,7,14
29,85,82,1003,7,14
29,85,84,1003,7,14
29,85,84,1003,7,14
29,85,80,1002,7,14
29,85,80,1002,7,14
29,85,82,1002,7,14
29,85,82,1004,7,10
29,85,84,1002,7,14
29,85,84,1001,7,14
29,85,80,1001,7,14
29,85,81,1001,7,14
29,85,81,1002,7,14
29,85,82,1002,7,14
29,85,84,1001,7,14
29,85,84,1002,7,14
29,85,80,1002,7,14
29,85,80,1002,7,14
29,85,82,1002,7,14
29,85,82,1003,7,14
29,85,84,1001,7,14
29,85,84,1003,7,14
29,84,80,1002,7,14
29,84,80,1004,7,10
29,84,82,1003,7,14
29,84,82,1002,7,14
29,84,84,1001,7,14
29,84,84,1002,7,14
29,84,80,1002,7,14
0,84,81,1005,7,14
30,84,84,1004,7,10
30,84,84,1005,7,10
30,85,55,1005,7,14
30,85,84,1004,7,10
30,85,85,1004,7,10
30,85,85,1005,7,10
30,84,81,1003,7,14
30,84,81,1005,7,10
30,84,82,1004,7,10
30,84,82,1005,7,10
30,84,86,1004,7,14
30,84,85,1006,7,10
30,84,84,1004,7,10
30,84,85,1004,7,10
30,84,81,1004,7,10
30,84,81,1004,7,10
30,84,82,1004,7,10
30,84,82,1004,7,10
30,84,86,1004,7,14
30,84,86,1005,7,14
30,84,84,1005,7,10
30,84,84,1004,7,10
30,84,80,1003,7,14
30,84,81,1005,7,10
30,84,82,1005,7,10
30,84,82,1004,7,10
30,84,86,1003,7,14
30,84,86,1005,7,14
30,84,83,1005,7,10
30,84,83,1005,7,10
30,84,81,1004,7,10
30,84,81,1005,7,10
30,84,85,1003,7,14
30,84,85,1004,7,10
30,84,85,1004,7,10
30,84,85,1005,7,10
30,84,82,1005,7,10
30,84,82,1004,7,10
30,84,84,1004,7,10
30,84,84,1004,7,10
30,84,86,1003,7,14
30,84,86,1005,7,14
30,84,82,1003,7,14
30,84,82,1005,7,10
30,84,82,1004,7,10
30,84,82,1005,7,10
30,84,86,1005,7,14
30,84,86,1003,7,14
30,84,82,1004,7,10
30,84,82,1004,7,10
30,84,82,1004,7,10
30,84,82,1005,7,10
30,84,86,1004,7,14
30,84,86,1004,7,14
30,84,82,1003,7,14
30,84,82,1004,7,10
30,84,82,1003,7,14
30,84,82,1005,7,10
30,84,86,1003,7,14
30,84,86,1005,7,14
30,84,82,1005,7,10
30,84,82,1004,7,10
30,84,81,1004,7,10
30,84,82,1005,7,10
30,84,86,1004,7,14
30,84,86,1005,7,14
30,85,82,1004,7,10
30,85,82,1004,7,10
30,84,81,1004,7,10
30,84,81,1004,7,10
30,84,86,1004,7,14
30,84,86,1004,7,14
30,84,82,1003,7,14
30,84,82,1005,7,10
30,84,81,1004,7,10
30,84,81,1004,7,10
30,84,86,1004,7,14
30,84,86,1004,7,14
30,84,82,1004,7,10
30,84,82,1004,7,10
30,84,81,1003,7,14
30,84,81,1004,7,10
30,84,86,1004,7,14
30,84,86,1005,7,14
30,84,82,1003,7,14
30,84,82,1005,7,10
30,84,81,1004,7,10
30,84,82,1005,7,10
30,84,85,1004,7,10
30,84,86,1005,7,14
30,84,81,1005,7,10
30,84,81,1005,7,10
30,83,82,1005,7,10
30,83,83,1005,7,10
30,83,85,1003,7,14
30,83,85,1004,7,10
30,83,80,1005,7,10
30,83,80,1004,7,10
30,83,83,1003,7,14
30,83,84,1005,7,10
30,83,85,1004,7,10
30,83,85,1005,7,10
30,83,80,1004,7,10
30,83,80,1005,7,10
30,83,84,1004,7,10
30,83,85,1004,7,10
30,83,84,1004,7,10
30,83,83,1006,7,10
30,83,81,1004,7,10
30,83,81,1005,7,10
30,83,85,1004,7,10
30,83,85,1004,7,10
30,83,82,1004,7,10
30,83,82,1004,7,10
30,83,81,1003,7,14
30,83,82,1004,7,10
30,83,85,1003,7,14
30,83,85,1005,7,10
30,83,81,1004,7,10
30,83,80,1004,7,10
30,83,83,1004,7,10
30,83,83,1005,7,10
30,83,84,1005,7,10
30,83,84,1005,7,10
30,83,80,1003,7,14
30,83,80,1005,7,10
30,83,85,1004,7,10
30,83,86,1006,7,14
30,83,82,1003,7,14
30,83,82,1005,7,10
30,84,82,1004,7,10
30,84,83,1004,7,10
30,84,85,1004,7,10
30,84,85,1005,7,10
30,84,81,1005,7,10
30,84,81,1003,7,14
30,84,86,1004,7,14
30,84,86,1005,7,14
30,84,81,1003,7,14
30,84,81,1005,7,10
30,84,84,1004,7,10
30,84,85,1005,7,10
30,84,84,1003,7,14
30,84,84,1004,7,10
30,84,82,1004,7,10
30,84,83,1004,7,10
30,84,86,1004,7,14
30,84,86,1004,7,14
30,84,81,1004,7,10
30,84,81,1004,7,10
30,84,85,1004,7,10
30,84,86,1004,7,14
30,84,82,1003,7,14
30,84,82,1004,7,10
30,84,82,1003,7,14
30,84,84,1007,7,10
30,84,86,1003,7,14
30,84,85,1004,7,10
30,84,82,1007,7,10
30,84,82,1005,7,10
30,84,87,1004,7,14
30,84,87,1004,7,14
30,84,82,1004,7,10
30,84,82,1004,7,10
30,84,84,1004,7,10
30,84,85,1004,7,10
30,84,85,1004,7,10
30,84,84,1004,7,10
30,84,81,1003,7,14
30,84,81,1004,7,10
30,84,86,1003,7,14
30,84,86,1004,7,14
30,84,81,1004,7,10
30,84,81,1004,7,10
30,84,84,1004,7,10
30,84,85,1005,7,10
30,84,84,1005,7,10
30,84,84,1006,7,10
30,84,81,1003,7,14
30,84,81,1006,7,10
30,84,86,1003,7,14
30,84,86,1004,7,14
30,84,82,1004,7,10
30,84,82,1005,7,10
30,84,82,1004,7,10
30,84,82,1005,7,10
30,84,86,1003,7,14
30,84,87,1004,7,14
30,84,83,1004,7,10
30,84,82,1005,7,10
30,84,83,1004,7,10
30,84,84,1005,7,10
30,85,86,1004,7,11
30,85,86,1004,7,11
30,85,81,1005,7,10
30,85,81,1004,7,10
30,84,84,1005,7,10
30,84,84,1004,7,10
30,84,86,1003,7,14
30,84,86,1004,7,14
30,84,81,1003,7,14
30,84,82,1004,7,10
30,84,86,1004,7,14
30,84,86,1004,7,14
30,84,84,1004,7,10
30,84,84,1003,7,14
30,85,81,1003,7,14
30,85,81,1004,7,10
30,85,86,1005,7,11
30,85,86,1005,7,11
30,85,83,1004,7,10
30,85,82,1005,7,10
30,85,82,1003,7,14
30,85,83,1005,7,10
30,85,86,1003,7,11
30,85,86,1004,7,11
30,85,81,1004,7,10
30,85,81,1004,7,10
30,85,84,1004,7,10
30,85,85,1005,7,10
30,85,85,1004,7,10
30,85,84,1004,7,10
30,85,81,1005,7,10
30,85,81,1004,7,10
30,85,85,1004,7,10
30,85,86,1005,7,11
30,85,82,1004,7,10
30,85,82,1004,7,10
30,85,82,1003,7,14
30,85,82,1005,7,10
30,84,86,1003,7,14
30,84,85,1006,7,10
30,84,80,1004,7,10
30,84,81,1005,7,10
30,85,85,1004,7,10
30,85,86,1004,7,11
30,85,83,1005,7,10
30,85,82,1004,7,10
30,85,82,1003,7,14
30,85,83,1004,7,10
30,85,85,1004,7,10
30,85,85,1005,7,10
30,85,81,1004,7,10
30,85,81,1004,7,10
30,85,86,1003,7,11
30,85,86,1005,7,11
30,85,83,1004,7,10
30,85,82,1005,7,10
30,84,84,1004,7,10
30,84,85,1006,7,10
30,84,85,1004,7,10
30,84,84,1005,7,10
30,84,81,1004,7,10
30,84,81,1004,7,10
30,84,86,1003,7,14
30,84,86,1004,7,14
30,84,82,1004,7,10
30,84,81,1004,7,10
30,84,84,1005,7,10
30,84,85,1004,7,10
30,84,84,1003,7,14
30,84,83,1004,7,10
30,84,81,1003,7,14
30,84,82,1004,7,10
30,84,86,1005,7,14
30,84,86,1005,7,14
30,84,81,1003,7,14
30,84,81,1004,7,10
30,84,86,1004,7,14
30,84,86,1005,7,14
30,84,83,1003,7,14
30,84,82,1005,7,10
30,84,82,1003,7,14
30,84,83,1004,7,10
30,84,86,1004,7,14
30,84,85,1004,7,10
30,84,81,1003,7,14
30,84,81,1006,7,10
30,84,86,1004,7,14
30,84,86,1005,7,14
30,84,82,1004,7,10
30,84,82,1004,7,10
30,84,82,1004,7,10
30,84,83,1005,7,10
30,84,86,1004,7,14
30,84,86,1004,7,14
30,84,81,1004,7,10
30,84,81,1005,7,10
30,84,86,1004,7,14
30,84,86,1005,7,14
30,85,83,1003,7,14
30,85,83,1005,7,10
30,85,82,1004,7,10
30,85,83,1005,7,10
30,84,86,1004,7,14
30,84,86,1005,7,14
30,84,81,1003,7,14
30,84,81,1005,7,10
30,85,84,1003,7,14
30,85,85,1004,7,10
30,85,84,1004,7,10
30,85,84,1004,7,10
30,85,81,1005,7,10
30,85,82,1005,7,10
30,85,86,1005,7,11
30,85,86,1004,7,11
30,85,82,1004,7,10
30,85,81,1003,7,14
30,85,84,1003,7,14
30,85,85,1004,7,10
30,85,85,1003,7,11
30,85,85,1005,7,10
30,85,81,1004,7,10
30,85,81,1005,7,10
30,85,86,1004,7,11
30,85,86,1005,7,11
30,85,83,1003,7,14
30,85,82,1005,7,10
30,85,82,1003,7,14
30,85,82,1004,7,10
30,85,86,1004,7,11
30,85,86,1004,7,11
30,85,82,1003,7,14
30,85,81,1004,7,10
30,85,84,1004,7,10
30,85,84,1004,7,10
30,84,85,1004,7,10
30,84,84,1004,7,10
30,84,81,1005,7,10
30,84,81,1005,7,10
30,84,86,1003,7,14
30,84,86,1005,7,14
30,84,82,1004,7,10
30,84,82,1005,7,10
30,84,84,1004,7,10
30,84,84,1005,7,10
30,85,86,1004,7,11
30,85,85,1005,7,10
30,85,82,1005,7,10
30,85,82,1005,7,10
30,85,86,1004,7,11
30,85,86,1004,7,11
30,85,83,1003,7,14
30,85,83,1004,7,10
30,85,83,1004,7,10
30,85,84,1004,7,10
30,84,86,1004,7,14
30,84,86,1005,7,14
30,84,81,1003,7,14
30,84,82,1004,7,10
30,84,85,1003,7,14
30,84,86,1005,7,14
30,84,83,1005,7,10
30,84,83,1003,7,14
30,84,82,1004,7,10
30,84,83,1005,7,10
30,84,86,1005,7,14
30,84,86,1006,7,14
30,84,81,1004,7,10
30,84,81,1005,7,10
30,84,85,1004,7,10
30,84,86,1006,7,14
30,84,84,1005,7,10
30,84,83,1005,7,10
30,84,82,1004,7,10
30,84,83,1004,7,10
30,84,86,1005,7,14
30,84,86,1005,7,14
30,84,81,1004,7,10
30,84,81,1004,7,10
30,84,86,1004,7,14
30,84,87,1005,7,14
30,84,83,1004,7,10
30,84,82,1004,7,10
30,84,84,1003,7,14
30,84,85,1005,7,10
30,84,86,1003,7,14
30,84,85,1004,7,10
30,84,82,1004,7,10
30,84,82,1005,7,10
30,84,86,1004,7,14
30,84,86,1004,7,14
30,84,81,1004,7,10
30,84,81,1004,7,10
30,84,85,1003,7,14
30,84,86,1005,7,14
30,84,84,1004,7,10
30,84,83,1004,7,10
30,84,82,1004,7,10
30,84,83,1004,7,10
30,84,85,1003,7,14
30,84,85,1005,7,10
30,84,81,1004,7,10
30,84,81,1005,7,10
30,84,86,1004,7,14
30,84,86,1004,7,14
30,84,81,1004,7,10
30,84,80,1004,7,10
30,84,83,1005,7,10
30,84,83,1004,7,10
30,84,84,1005,7,10
30,84,83,1004,7,10
30,84,80,1003,7,14
30,84,81,1005,7,10
30,84,85,1005,7,10
30,84,86,1004,7,14
30,84,82,1004,7,10
30,84,82,1005,7,10
30,84,82,1006,7,10
30,84,83,1004,7,10
30,84,86,1003,7,14
30,84,86,1005,7,14
30,84,81,1003,7,14
30,84,81,1005,7,10
30,84,84,1005,7,10
30,84,84,1005,7,10
30,84,85,1005,7,10
30,84,85,1005,7,10
30,84,81,1004,7,10
30,84,82,1006,7,10
30,84,85,1004,7,10
30,84,85,1005,7,10
30,84,85,1004,7,10
30,84,84,1005,7,10
30,84,82,1004,7,10
30,84,82,1005,7,10
30,84,86,1004,7,14
30,84,86,1004,7,14
30,85,83,1004,7,10
30,85,83,1005,7,10
30,85,82,1004,7,10
30,85,83,1004,7,10
30,85,86,1005,7,11
30,85,86,1005,7,11
