29,85,82,1002,7,NC
29,85,84,1002,7,NC
29,85,84,1002,7,NC
29,85,83,1001,7,NC
29,85,84,1002,7,NC
29,85,82,1001,7,NC
29,85,83,1002,7,NC
29,85,80,1002,7,NC
29,85,82,1002,7,NC
29,85,80,1002,7,NC
29,85,80,1003,7,NC
29,85,79,1000,7,Bajra
29,85,80,1003,7,NC
29,85,80,1001,7,NC
29,85,80,1003,7,NC
29,85,81,1003,7,NC
29,85,80,1002,7,NC
29,85,82,1002,7,NC
29,85,81,1004,7,Groundnut
29,85,82,1003,7,NC
29,85,80,1004,7,Groundnut
29,85,83,1002,7,NC
29,85,81,1003,7,NC
29,85,83,1002,7,NC
29,85,81,1002,7,NC
29,85,83,1001,7,NC
29,85,81,1002,7,NC
29,85,83,1001,7,NC
29,85,81,1002,7,NC
29,85,83,1001,7,NC
29,85,82,1003,7,NC
29,85,83,1001,7,NC
29,85,82,1002,7,NC
29,85,84,1002,7,NC
29,85,82,1003,7,NC
29,85,84,1001,7,NC
29,85,83,1003,7,NC
29,85,84,1002,7,NC
29,85,83,1003,7,NC
29,85,85,1001,7,NC
29,85,84,1002,7,NC
29,85,85,1002,7,NC
29,85,84,1003,7,NC
29,85,85,1003,7,Jute
29,85,85,1003,7,Jute
29,86,85,1000,7,NC
29,86,85,1003,7,Jute
29,86,85,1002,7,NC
29,86,86,1003,7,Jute
29,85,85,1002,7,NC
29,85,86,1002,7,NC
29,85,85,1001,7,NC
29,85,86,1002,7,NC
29,85,84,1002,7,NC
29,85,86,1003,7,Jute
29,85,84,1003,7,NC
29,85,85,1002,7,NC
29,84,83,1002,7,NC
29,84,85,1002,7,NC
29,84,83,1001,7,NC
29,84,85,1002,7,NC
29,84,83,1002,7,NC
29,84,85,1003,7,NC
29,84,83,1001,7,NC
29,84,85,1002,7,NC
29,84,83,1001,7,NC
29,84,85,1002,7,NC
29,84,83,1001,7,NC
29,84,85,1003,7,NC
29,84,83,1003,7,NC
29,84,85,1003,7,NC
29,84,83,1002,7,NC
29,84,85,1002,7,NC
30,84,83,1000,7,NC
30,84,85,1003,7,NC
29,84,83,1001,7,NC
29,84,85,1002,7,NC
29,84,83,1002,7,NC
29,84,85,1002,7,NC
30,84,83,1002,7,NC
30,84,85,1003,7,NC
29,84,83,1002,7,NC
29,84,85,1002,7,NC
29,84,83,1001,7,NC
29,84,85,1003,7,NC
30,84,83,1002,7,NC
30,84,84,1003,7,NC
29,84,82,1003,7,NC
29,84,84,1003,7,NC
29,84,82,1003,7,NC
29,84,84,1001,7,NC
29,84,82,1001,7,NC
29,84,84,1002,7,NC
30,84,82,1002,7,NC
30,84,84,1002,7,NC
29,84,82,1002,7,NC
29,84,84,1002,7,NC
29,84,83,1001,7,NC
29,84,84,1002,7,NC
30,84,83,1002,7,NC
30,84,85,1002,7,NC
30,84,83,1001,7,NC
30,84,84,1001,7,NC
30,84,83,1002,7,NC
30,84,84,1002,7,NC
30,84,83,1002,7,NC
30,84,85,1002,7,NC
30,84,83,1002,7,NC
30,84,84,1002,7,NC
30,84,83,1002,7,NC
30,84,85,1003,7,NC
30,84,83,1002,7,NC
30,84,85,1003,7,NC
30,84,83,1003,7,NC
30,84,85,1002,7,NC
30,84,83,1000,7,NC
30,84,84,1002,7,NC
30,84,82,1002,7,NC
30,84,84,1001,7,NC
30,84,83,1001,7,NC
30,84,84,1002,7,NC
30,84,83,1002,7,NC
30,84,84,1002,7,NC
30,84,83,1002,7,NC
30,84,84,1003,7,NC
30,84,83,1002,7,NC
30,84,84,1002,7,NC
30,84,82,1002,7,NC
30,84,84,1002,7,NC
30,84,82,1002,7,NC
30,84,84,1002,7,NC
30,85,82,1001,7,NC
30,85,83,1003,7,NC
30,85,82,1002,7,NC
30,85,84,1002,7,NC
30,85,81,1001,7,NC
30,85,83,1002,7,NC
30,85,81,1002,7,NC
30,85,83,1002,7,NC
30,85,81,1001,7,NC
30,85,82,1003,7,NC
30,85,80,1002,7,NC
30,85,82,1002,7,NC
30,85,80,1002,7,NC
30,85,81,1002,7,NC
30,85,79,1003,7,NC
30,85,80,1002,7,NC
30,85,79,1002,7,NC
30,85,80,1003,7,NC
30,85,79,1002,7,NC
30,85,79,1003,7,NC
30,85,79,1002,7,NC
30,85,79,1002,7,NC
30,85,80,1001,7,NC
30,85,80,1002,7,NC
30,85,81,1002,7,NC
30,85,80,1002,7,NC
30,85,82,1002,7,NC
30,85,80,1002,7,NC
29,85,82,1002,7,NC
29,85,81,1003,7,NC
29,85,83,1002,7,NC
29,85,81,1003,7,NC
29,85,83,1002,7,NC
29,85,81,1003,7,NC
30,85,83,1001,7,NC
30,85,82,1002,7,NC
29,84,83,1002,7,NC
29,84,82,1002,7,NC
29,84,83,1001,7,NC
29,84,82,1002,7,NC
29,84,83,1002,7,NC
29,84,81,1002,7,NC
29,84,83,1002,7,NC
29,84,82,1002,7,NC
29,84,83,1003,7,NC
29,84,82,1003,7,NC
29,84,83,1000,7,NC
29,84,82,1003,7,NC
29,84,83,1002,7,NC
29,84,82,1002,7,NC
29,85,84,1003,7,NC
29,85,83,1003,7,NC
29,85,84,1003,7,NC
29,85,83,1003,7,NC
29,85,84,1002,7,NC
29,85,83,1003,7,NC
29,85,84,1002,7,NC
29,85,84,1002,7,NC
29,85,84,1001,7,NC
29,85,84,1003,7,NC
29,85,84,1001,7,NC
29,85,84,1003,7,NC
29,85,84,1003,7,NC
29,85,84,1001,7,NC
29,85,84,1002,7,NC
29,85,84,1002,7,NC
29,85,83,1001,7,NC
29,85,84,1003,7,NC
29,85,83,1002,7,NC
29,85,85,1002,7,NC
29,85,83,1001,7,NC
29,85,84,1003,7,NC
29,85,82,1002,7,NC
29,85,84,1003,7,NC
29,85,82,1002,7,NC
29,85,84,1002,7,NC
29,85,82,1002,7,NC
29,85,84,1001,7,NC
29,85,82,1002,7,NC
29,85,83,1004,7,Groundnut
29,85,81,1002,7,NC
29,85,83,1003,7,NC
29,85,81,1002,7,NC
29,85,83,1003,7,NC
29,85,81,1002,7,NC
29,85,83,1003,7,NC
29,85,81,1004,7,Groundnut
29,85,82,1005,7,Groundnut
29,85,80,1001,7,NC
29,85,81,1002,7,NC
29,85,79,1000,7,Bajra
29,85,80,1003,7,NC
30,84,81,1001,7,NC
30,84,80,1002,7,NC
30,84,82,1002,7,NC
30,84,82,1002,7,NC
30,84,48,1003,7,NC
30,84,80,1003,7,NC
30,84,83,1001,7,NC
30,84,84,1002,7,NC
30,84,83,1002,7,NC
30,84,82,1004,7,Groundnut
30,84,80,1003,7,NC
30,84,80,1001,7,NC
30,84,84,1002,7,NC
30,84,84,1003,7,NC
30,84,80,1001,7,NC
30,84,80,1002,7,NC
30,84,81,1001,7,NC
30,84,81,1001,7,NC
30,84,83,1000,7,NC
30,84,83,1003,7,NC
30,84,79,1002,7,NC
30,84,79,1002,7,NC
30,84,83,1001,7,NC
30,84,83,1002,7,NC
30,84,80,1003,7,NC
30,84,80,1003,7,NC
30,84,80,1002,7,NC
30,84,81,1003,7,NC
30,84,84,1003,7,NC
30,84,84,1004,7,Groundnut
30,83,79,1002,7,NC
30,83,80,1002,7,NC
30,83,82,1002,7,NC
30,83,83,1002,7,NC
30,83,83,1001,7,NC
30,83,83,1002,7,NC
30,83,80,1002,7,NC
30,83,80,1003,7,NC
30,83,83,1002,7,NC
30,83,84,1002,7,NC
30,83,82,1002,7,NC
30,83,82,1001,7,NC
30,83,80,1002,7,NC
30,83,80,1003,7,NC
30,83,84,1001,7,NC
30,83,84,1002,7,NC
30,83,81,1002,7,NC
30,83,81,1002,7,NC
30,83,81,1001,7,NC
30,83,81,1003,7,NC
30,83,84,1003,7,NC
30,83,84,1003,7,NC
30,83,80,1002,7,NC
30,83,80,1002,7,NC
30,83,83,1002,7,NC
30,83,83,1002,7,NC
30,84,82,1002,7,NC
30,84,82,1003,7,NC
30,84,79,1002,7,NC
30,84,80,1002,7,NC
30,84,84,1001,7,NC
30,84,84,1003,7,NC
30,84,81,1003,7,NC
30,84,80,1002,7,NC
30,84,81,1002,7,NC
30,84,82,1002,7,NC
30,84,84,1002,7,NC
30,84,84,1002,7,NC
30,84,80,1002,7,NC
30,84,79,1003,7,NC
30,84,82,1002,7,NC
30,84,82,1003,7,NC
30,84,83,1001,7,NC
30,84,82,1002,7,NC
30,83,79,1002,7,NC
30,83,79,1001,7,NC
30,83,83,1001,7,NC
30,83,83,1002,7,NC
30,83,82,1001,7,NC
30,83,81,1003,7,NC
30,83,79,1001,7,NC
30,83,79,1001,7,NC
30,83,83,1002,7,NC
30,83,83,1003,7,NC
30,83,80,1002,7,NC
30,83,79,1003,7,NC
30,83,79,1003,7,NC
30,83,80,1002,7,NC
30,83,83,1001,7,NC
30,83,83,1003,7,NC
30,83,79,1001,7,NC
30,83,80,1003,7,NC
30,84,82,1001,7,NC
30,84,83,1003,7,NC
30,84,82,1002,7,NC
30,84,82,1001,7,NC
30,84,79,1002,7,NC
30,84,80,1003,7,NC
30,84,84,1002,7,NC
30,84,84,1002,7,NC
30,84,80,1002,7,NC
30,84,80,1004,7,Groundnut
30,84,81,1002,7,NC
30,84,82,1002,7,NC
30,84,83,1001,7,NC
30,84,83,1002,7,NC
30,84,80,1002,7,NC
30,84,80,1003,7,NC
30,84,84,1001,7,NC
30,84,84,1002,7,NC
30,84,81,1002,7,NC
30,84,81,1003,7,NC
30,85,82,1002,7,NC
30,85,83,1003,7,NC
30,85,84,1001,7,NC
30,85,83,1003,7,NC
30,85,80,1002,7,NC
30,85,80,1003,7,NC
30,85,84,1002,7,NC
30,85,84,1005,7,Groundnut
30,85,80,1002,7,NC
30,85,80,1002,7,NC
30,85,78,977,7,Bajra
30,85,79,979,7,Bajra
30,85,77,976,7,Bajra
30,85,78,976,7,Bajra
30,85,76,974,7,Bajra
30,85,77,975,7,Bajra
30,85,80,975,7,NO
30,85,80,975,7,NO
30,85,76,975,7,Bajra
30,85,75,975,7,Gram
30,85,80,976,7,NO
30,85,80,976,7,NO
30,85,76,976,7,Bajra
30,85,75,976,7,Gram
30,85,78,977,7,Bajra
30,85,83,1002,7,NC
30,84,81,1001,7,NC
30,84,80,1002,7,NC
30,85,81,1003,7,NC
30,85,82,1002,7,NC
30,84,83,1003,7,NC
30,84,82,1004,7,Groundnut
30,84,80,1001,7,NC
30,84,80,1004,7,Groundnut
30,84,84,1001,7,NC
30,84,84,1003,7,NC
30,85,80,1002,7,NC
30,85,80,1002,7,NC
30,84,84,1002,7,NC
30,84,84,1003,7,NC
30,85,81,1003,7,NC
30,85,80,1003,7,NC
30,84,82,1002,7,NC
30,84,83,1003,7,NC
30,85,82,1003,7,NC
30,85,81,1004,7,Groundnut
30,84,81,1003,7,NC
30,84,82,1004,7,Groundnut
30,84,83,1002,7,NC
30,84,81,1003,7,NC
30,84,81,1003,7,NC
30,84,82,1002,7,NC
30,84,83,1002,7,NC
30,84,82,1003,7,NC
30,84,80,1001,7,NC
30,84,81,1004,7,Groundnut
30,84,84,1001,7,NC
30,84,83,1003,7,NC
30,84,80,1002,7,NC
30,84,80,1002,7,NC
30,84,85,1002,7,NC
30,84,85,1004,7,Groundnut
30,84,80,1003,7,NC
30,84,80,1003,7,NC
30,84,84,1003,7,NC
30,84,84,1003,7,NC
30,84,81,1002,7,NC
30,84,80,1003,7,NC
30,84,82,1002,7,NC
30,84,83,1002,7,NC
30,84,82,1003,7,NC
30,84,81,1002,7,NC
30,84,81,1001,7,NC
30,84,82,1003,7,NC
30,84,83,1001,7,NC
30,84,82,1002,7,NC
30,85,80,1002,7,NC
30,85,82,1003,7,NC
30,84,84,1000,7,NC
30,84,83,1003,7,NC
30,84,80,1003,7,NC
30,84,81,1003,7,NC
30,84,85,1003,7,NC
30,84,85,1002,7,NC
30,84,81,1002,7,NC
30,84,80,1004,7,Groundnut
30,84,85,1002,7,NC
30,84,85,1003,7,NC
30,84,80,1002,7,NC
30,84,79,1004,7,NC
30,84,83,1003,7,NC
30,84,84,1003,7,NC
30,84,81,1002,7,NC
30,84,80,1003,7,NC
30,84,83,1002,7,NC
30,84,84,1003,7,NC
30,84,82,1001,7,NC
30,84,82,1003,7,NC
30,83,81,1002,7,NC
30,83,82,1003,7,NC
30,83,84,1003,7,NC
30,83,83,1003,7,NC
30,83,80,1001,7,NC
30,83,80,1004,7,Groundnut
30,83,84,1003,7,NC
30,83,84,1002,7,NC
30,83,80,1002,7,NC
30,83,80,1003,7,NC
30,83,83,1003,7,NC
30,83,84,1002,7,NC
30,83,82,1003,7,NC
30,83,82,1003,7,NC
30,83,80,1002,7,NC
30,83,81,1003,7,NC
30,83,84,1002,7,NC
30,83,84,1002,7,NC
30,83,80,1003,7,NC
30,83,80,1002,7,NC
30,83,83,1002,7,NC
30,83,84,1004,7,Groundnut
30,83,81,1003,7,NC
30,83,81,1002,7,NC
30,83,79,1003,7,NC
30,83,80,1003,7,NC
30,84,84,1002,7,NC
30,84,84,1002,7,NC
30,84,80,1001,7,NC
30,84,79,1004,7,NC
30,84,82,1001,7,NC
30,84,83,1002,7,NC
30,84,82,1002,7,NC
30,84,81,1003,7,NC
30,84,80,1002,7,NC
30,84,80,1003,7,NC
30,84,84,1002,7,NC
30,84,84,1002,7,NC
30,84,80,1003,7,NC
30,84,80,1004,7,Groundnut
30,84,82,1003,7,NC
30,84,83,1004,7,Groundnut
30,84,84,1002,7,NC
30,84,83,1002,7,NC
30,84,79,1002,7,NC
30,84,80,1002,7,NC
30,84,84,1002,7,NC
30,84,84,1003,7,NC
30,84,82,1002,7,NC
30,84,81,1002,7,NC
30,84,81,1003,7,NC
30,84,81,1003,7,NC
30,84,84,1002,7,NC
30,84,84,1003,7,NC
30,84,80,1002,7,NC
30,84,80,1003,7,NC
30,84,82,1003,7,NC
30,84,83,1003,7,NC
30,84,83,1001,7,NC
30,84,83,1002,7,NC
30,84,79,1002,7,NC
30,84,79,1002,7,NC
30,85,83,1002,7,NC
30,85,84,1003,7,NC
30,85,82,1001,7,NC
30,85,82,1003,7,NC
30,85,80,1003,7,NC
30,85,79,1003,7,NC
30,85,83,1002,7,NC
30,85,83,1003,7,NC
30,85,80,1001,7,NC
30,85,80,1003,7,NC
30,85,80,1003,7,NC
30,85,80,1003,7,NC
30,84,83,1002,7,NC
30,84,84,1004,7,Groundnut
30,84,80,1001,7,NC
30,84,79,1004,7,NC
30,84,81,1004,7,Groundnut
30,84,82,1002,7,NC
29,85,83,1002,7,NC
29,85,83,1002,7,NC
29,85,83,1002,7,NC
29,85,83,1002,7,NC
29,85,83,1004,7,Groundnut
29,85,83,1002,7,NC
29,85,83,1003,7,NC
29,86,80,1002,7,NC
29,85,83,1004,7,Groundnut
29,85,83,1002,7,NC
29,85,83,1003,7,NC
29,86,80,1002,7,NC
29,86,80,1003,7,NC
29,85,82,1002,7,NC
29,85,83,1003,7,NC
29,85,84,1003,7,NC
29,85,84,1002,7,NC
29,85,80,1001,7,NC
29,85,80,1002,7,NC
29,85,82,1002,7,NC
29,85,82,1003,7,NC
29,85,84,1003,7,NC
29,85,84,1002,7,NC
29,85,80,1002,7,NC
29,85,80,1003,7,NC
29,85,82,1002,7,NC
29,85,82,1003,7,NC
29,85,84,1003,7,NC
29,85,84,1003,7,NC
29,85,80,1002,7,NC
29,85,80,1002,7,NC
29,85,82,1002,7,NC
29,85,82,1004,7,Groundnut
29,85,84,1002,7,NC
29,85,84,1001,7,NC
29,85,80,1001,7,NC
29,85,81,1001,7,NC
29,85,81,1002,7,NC
29,85,82,1002,7,NC
29,85,84,1001,7,NC
29,85,84,1002,7,NC
29,85,80,1002,7,NC
29,85,80,1002,7,NC
29,85,82,1002,7,NC
29,85,82,1003,7,NC
29,85,84,1001,7,NC
29,85,84,1003,7,NC
29,84,80,1002,7,NC
29,84,80,1004,7,Groundnut
29,84,82,1003,7,NC
29,84,82,1002,7,NC
29,84,84,1001,7,NC
29,84,84,1002,7,NC
29,84,80,1002,7,NC
0,84,81,1005,7,NC
30,84,84,1004,7,Groundnut
30,84,84,1005,7,Groundnut
30,85,55,1005,7,NC
30,85,84,1004,7,Groundnut
30,85,85,1004,7,Groundnut
30,85,85,1005,7,Groundnut
30,84,81,1003,7,NC
30,84,81,1005,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,86,1004,7,NC
30,84,85,1006,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,85,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1005,7,NC
30,84,84,1005,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,80,1003,7,NC
30,84,81,1005,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,86,1003,7,NC
30,84,86,1005,7,NC
30,84,83,1005,7,Groundnut
30,84,83,1005,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,81,1005,7,Groundnut
30,84,85,1003,7,NC
30,84,85,1004,7,Groundnut
30,84,85,1004,7,Groundnut
30,84,85,1005,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,86,1003,7,NC
30,84,86,1005,7,NC
30,84,82,1003,7,NC
30,84,82,1005,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,86,1005,7,NC
30,84,86,1003,7,NC
30,84,82,1004,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1004,7,NC
30,84,82,1003,7,NC
30,84,82,1004,7,Groundnut
30,84,82,1003,7,NC
30,84,82,1005,7,Groundnut
30,84,86,1003,7,NC
30,84,86,1005,7,NC
30,84,82,1005,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1005,7,NC
30,85,82,1004,7,Groundnut
30,85,82,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1004,7,NC
30,84,82,1003,7,NC
30,84,82,1005,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1004,7,NC
30,84,82,1004,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,81,1003,7,NC
30,84,81,1004,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1005,7,NC
30,84,82,1003,7,NC
30,84,82,1005,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,85,1004,7,Groundnut
30,84,86,1005,7,NC
30,84,81,1005,7,Groundnut
30,84,81,1005,7,Groundnut
30,83,82,1005,7,Groundnut
30,83,83,1005,7,Groundnut
30,83,85,1003,7,NC
30,83,85,1004,7,Groundnut
30,83,80,1005,7,Groundnut
30,83,80,1004,7,Groundnut
30,83,83,1003,7,NC
30,83,84,1005,7,Groundnut
30,83,85,1004,7,Groundnut
30,83,85,1005,7,Groundnut
30,83,80,1004,7,Groundnut
30,83,80,1005,7,Groundnut
30,83,84,1004,7,Groundnut
30,83,85,1004,7,Groundnut
30,83,84,1004,7,Groundnut
30,83,83,1006,7,Groundnut
30,83,81,1004,7,Groundnut
30,83,81,1005,7,Groundnut
30,83,85,1004,7,Groundnut
30,83,85,1004,7,Groundnut
30,83,82,1004,7,Groundnut
30,83,82,1004,7,Groundnut
30,83,81,1003,7,NC
30,83,82,1004,7,Groundnut
30,83,85,1003,7,NC
30,83,85,1005,7,Groundnut
30,83,81,1004,7,Groundnut
30,83,80,1004,7,Groundnut
30,83,83,1004,7,Groundnut
30,83,83,1005,7,Groundnut
30,83,84,1005,7,Groundnut
30,83,84,1005,7,Groundnut
30,83,80,1003,7,NC
30,83,80,1005,7,Groundnut
30,83,85,1004,7,Groundnut
30,83,86,1006,7,NC
30,83,82,1003,7,NC
30,83,82,1005,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,83,1004,7,Groundnut
30,84,85,1004,7,Groundnut
30,84,85,1005,7,Groundnut
30,84,81,1005,7,Groundnut
30,84,81,1003,7,NC
30,84,86,1004,7,NC
30,84,86,1005,7,NC
30,84,81,1003,7,NC
30,84,81,1005,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,85,1005,7,Groundnut
30,84,84,1003,7,NC
30,84,84,1004,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,83,1004,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1004,7,NC
30,84,81,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,85,1004,7,Groundnut
30,84,86,1004,7,NC
30,84,82,1003,7,NC
30,84,82,1004,7,Groundnut
30,84,82,1003,7,NC
30,84,84,1007,7,Groundnut
30,84,86,1003,7,NC
30,84,85,1004,7,Groundnut
30,84,82,1007,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,87,1004,7,NC
30,84,87,1004,7,NC
30,84,82,1004,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,85,1004,7,Groundnut
30,84,85,1004,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,81,1003,7,NC
30,84,81,1004,7,Groundnut
30,84,86,1003,7,NC
30,84,86,1004,7,NC
30,84,81,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,85,1005,7,Groundnut
30,84,84,1005,7,Groundnut
30,84,84,1006,7,Groundnut
30,84,81,1003,7,NC
30,84,81,1006,7,Groundnut
30,84,86,1003,7,NC
30,84,86,1004,7,NC
30,84,82,1004,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,86,1003,7,NC
30,84,87,1004,7,NC
30,84,83,1004,7,Groundnut
30,84,82,1005,7,Groundnut
30,84,83,1004,7,Groundnut
30,84,84,1005,7,Groundnut
30,85,86,1004,7,Jute
30,85,86,1004,7,Jute
30,85,81,1005,7,Groundnut
30,85,81,1004,7,Groundnut
30,84,84,1005,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,86,1003,7,NC
30,84,86,1004,7,NC
30,84,81,1003,7,NC
30,84,82,1004,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1004,7,NC
30,84,84,1004,7,Groundnut
30,84,84,1003,7,NC
30,85,81,1003,7,NC
30,85,81,1004,7,Groundnut
30,85,86,1005,7,Jute
30,85,86,1005,7,Jute
30,85,83,1004,7,Groundnut
30,85,82,1005,7,Groundnut
30,85,82,1003,7,NC
30,85,83,1005,7,Groundnut
30,85,86,1003,7,Jute
30,85,86,1004,7,Jute
30,85,81,1004,7,Groundnut
30,85,81,1004,7,Groundnut
30,85,84,1004,7,Groundnut
30,85,85,1005,7,Groundnut
30,85,85,1004,7,Groundnut
30,85,84,1004,7,Groundnut
30,85,81,1005,7,Groundnut
30,85,81,1004,7,Groundnut
30,85,85,1004,7,Groundnut
30,85,86,1005,7,Jute
30,85,82,1004,7,Groundnut
30,85,82,1004,7,Groundnut
30,85,82,1003,7,NC
30,85,82,1005,7,Groundnut
30,84,86,1003,7,NC
30,84,85,1006,7,Groundnut
30,84,80,1004,7,Groundnut
30,84,81,1005,7,Groundnut
30,85,85,1004,7,Groundnut
30,85,86,1004,7,Jute
30,85,83,1005,7,Groundnut
30,85,82,1004,7,Groundnut
30,85,82,1003,7,NC
30,85,83,1004,7,Groundnut
30,85,85,1004,7,Groundnut
30,85,85,1005,7,Groundnut
30,85,81,1004,7,Groundnut
30,85,81,1004,7,Groundnut
30,85,86,1003,7,Jute
30,85,86,1005,7,Jute
30,85,83,1004,7,Groundnut
30,85,82,1005,7,Groundnut
30,84,84,1004,7,Groundnut
30,84,85,1006,7,Groundnut
30,84,85,1004,7,Groundnut
30,84,84,1005,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,86,1003,7,NC
30,84,86,1004,7,NC
30,84,82,1004,7,Groundnut
30,84,81,1004,7,Groundnut
30,84,84,1005,7,Groundnut
30,84,85,1004,7,Groundnut
30,84,84,1003,7,NC
30,84,83,1004,7,Groundnut
30,84,81,1003,7,NC
30,84,82,1004,7,Groundnut
30,84,86,1005,7,NC
30,84,86,1005,7,NC
30,84,81,1003,7,NC
30,84,81,1004,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1005,7,NC
30,84,83,1003,7,NC
30,84,82,1005,7,Groundnut
30,84,82,1003,7,NC
30,84,83,1004,7,Groundnut
30,84,86,1004,7,NC
30,84,85,1004,7,Groundnut
30,84,81,1003,7,NC
30,84,81,1006,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1005,7,NC
30,84,82,1004,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,82,1004,7,Groundnut
30,84,83,1005,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1004,7,NC
30,84,81,1004,7,Groundnut
30,84,81,1005,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1005,7,NC
30,85,83,1003,7,NC
30,85,83,1005,7,Groundnut
30,85,82,1004,7,Groundnut
30,85,83,1005,7,Groundnut
30,84,86,1004,7,NC
30,84,86,1005,7,NC
30,84,81,1003,7,NC
30,84,81,1005,7,Groundnut
30,85,84,1003,7,NC
30,85,85,1004,7,Groundnut
30,85,84,1004,7,Groundnut
30,85,84,1004,7,Groundnut
30,85,81,1005,7,Groundnut
30,85,82,1005,7,Groundnut
30,85,86,1005,7,Jute
